cl_id	sub_id	circularity
MCF10A-JSB	30kPa Coll	0.363
MCF10A-JSB	30kPa Coll	0.759
MCF10A-JSB	30kPa Coll	0.798
MCF10A-JSB	30kPa Coll	0.922
MCF10A-JSB	30kPa Coll	0.334
MCF10A-JSB	30kPa Coll	0.779
MCF10A-JSB	30kPa Coll	0.856
MCF10A-JSB	30kPa Coll	0.763
MCF10A-JSB	30kPa Coll	0.488
MCF10A-JSB	30kPa Coll	0.874
MCF10A-JSB	30kPa Coll	0.335
MCF10A-JSB	30kPa Coll	0.684
MCF10A-JSB	30kPa Coll	0.439
MCF10A-JSB	30kPa Coll	0.89
MCF10A-JSB	30kPa Coll	0.953
MCF10A-JSB	30kPa Coll	0.937
MCF10A-JSB	30kPa Coll	0.553
MCF10A-JSB	30kPa Coll	0.845
MCF10A-JSB	30kPa Coll	0.506
MCF10A-JSB	30kPa Coll	0.516
MCF10A-JSB	30kPa Coll	0.431
MCF10A-JSB	30kPa Coll	0.37
MCF10A-JSB	30kPa Coll	0.252
MCF10A-JSB	30kPa Coll	0.919
MCF10A-JSB	30kPa Coll	0.931
MCF10A-JSB	30kPa Coll	0.886
MCF10A-JSB	30kPa Coll	0.168
MCF10A-JSB	30kPa Coll	0.327
MCF10A-JSB	30kPa Coll	0.342
MCF10A-JSB	30kPa Coll	0.223
MCF10A-JSB	30kPa Coll	0.601
MCF10A-JSB	30kPa Coll	0.478
MCF10A-JSB	30kPa Coll	0.572
MCF10A-JSB	30kPa Coll	0.138
MCF10A-JSB	30kPa Coll	0.862
MCF10A-JSB	30kPa Coll	0.872
MCF10A-JSB	30kPa Coll	0.956
MCF10A-JSB	30kPa Coll	0.769
MCF10A-JSB	30kPa Coll	0.748
MCF10A-JSB	30kPa Coll	0.725
MCF10A-JSB	30kPa Coll	0.351
MCF10A-JSB	30kPa Coll	0.917
MCF10A-JSB	30kPa Coll	0.339
MCF10A-JSB	30kPa Coll	0.371
MCF10A-JSB	30kPa Coll	0.857
MCF10A-JSB	30kPa Coll	0.724
MCF10A-JSB	30kPa Coll	0.867
MCF10A-JSB	30kPa Coll	0.908
MCF10A-JSB	30kPa Coll	0.9
MCF10A-JSB	30kPa Coll	0.906
MCF10A-JSB	30kPa Coll	0.854
MCF10A-JSB	30kPa Coll	0.93
MCF10A-JSB	30kPa Coll	0.895
MCF10A-JSB	30kPa Coll	0.935
MCF10A-JSB	30kPa Coll	0.948
MCF10A-JSB	30kPa Coll	0.669
MCF10A-JSB	30kPa Coll	0.891
MCF10A-JSB	30kPa Coll	0.951
MCF10A-JSB	30kPa Coll	0.877
MCF10A-JSB	30kPa Coll	0.937
MCF10A-JSB	30kPa Coll	0.548
MCF10A-JSB	30kPa Coll	0.943
MCF10A-JSB	30kPa Coll	0.918
MCF10A-JSB	30kPa Coll	0.872
MCF10A-JSB	30kPa Coll	0.85
MCF10A-JSB	30kPa Coll	0.845
MCF10A-JSB	30kPa Coll	0.954
MCF10A-JSB	30kPa Coll	0.878
MCF10A-JSB	30kPa Coll	0.898
MCF10A-JSB	30kPa Coll	0.947
MCF10A-JSB	30kPa Coll	0.961
MCF10A-JSB	30kPa Coll	0.845
MCF10A-JSB	30kPa Coll	0.955
MCF10A-JSB	30kPa Coll	0.89
MCF10A-JSB	30kPa Coll	0.888
MCF10A-JSB	30kPa Coll	0.916
MCF10A-JSB	30kPa Coll	0.802
MCF10A-JSB	30kPa Coll	0.534
MCF10A-JSB	30kPa Coll	0.876
MCF10A-JSB	30kPa Coll	0.742
MCF10A-JSB	30kPa Coll	0.937
MCF10A-JSB	30kPa Coll	0.808
MCF10A-JSB	30kPa Coll	0.79
MCF10A-JSB	30kPa Coll	0.643
MCF10A-JSB	30kPa Coll	0.469
MCF10A-JSB	30kPa Coll	0.85
MCF10A-JSB	30kPa Coll	0.907
MCF10A-JSB	30kPa Coll	0.888
MCF10A-JSB	30kPa Coll	0.926
MCF10A-JSB	30kPa Coll	0.925
MCF10A-JSB	30kPa Coll	0.586
MCF10A-JSB	30kPa Coll	0.869
MCF10A-JSB	30kPa Coll	0.557
MCF10A-JSB	30kPa Coll	0.853
MCF10A-JSB	30kPa Coll	0.902
MCF10A-JSB	30kPa Coll	0.874
MCF10A-JSB	30kPa Coll	0.822
MCF10A-JSB	30kPa Coll	0.926
MCF10A-JSB	30kPa FN	0.871
MCF10A-JSB	30kPa FN	0.776
MCF10A-JSB	30kPa FN	0.858
MCF10A-JSB	30kPa FN	0.855
MCF10A-JSB	30kPa FN	0.813
MCF10A-JSB	30kPa FN	0.81
MCF10A-JSB	30kPa FN	0.625
MCF10A-JSB	30kPa FN	0.757
MCF10A-JSB	30kPa FN	0.661
MCF10A-JSB	30kPa FN	0.91
MCF10A-JSB	30kPa FN	0.866
MCF10A-JSB	30kPa FN	0.431
MCF10A-JSB	30kPa FN	0.52
MCF10A-JSB	30kPa FN	0.821
MCF10A-JSB	30kPa FN	0.454
MCF10A-JSB	30kPa FN	0.336
MCF10A-JSB	30kPa FN	0.42
MCF10A-JSB	30kPa FN	0.431
MCF10A-JSB	30kPa FN	0.944
MCF10A-JSB	30kPa FN	0.834
MCF10A-JSB	30kPa FN	0.927
MCF10A-JSB	30kPa FN	0.822
MCF10A-JSB	30kPa FN	0.889
MCF10A-JSB	30kPa FN	0.62
MCF10A-JSB	30kPa FN	0.75
MCF10A-JSB	30kPa FN	0.495
MCF10A-JSB	30kPa FN	0.4
MCF10A-JSB	30kPa FN	0.645
MCF10A-JSB	30kPa FN	0.456
MCF10A-JSB	30kPa FN	0.193
MCF10A-JSB	30kPa FN	0.539
MCF10A-JSB	30kPa FN	0.545
MCF10A-JSB	30kPa FN	0.622
MCF10A-JSB	30kPa FN	0.726
MCF10A-JSB	30kPa FN	0.402
MCF10A-JSB	30kPa FN	0.69
MCF10A-JSB	30kPa FN	0.692
MCF10A-JSB	30kPa FN	0.928
MCF10A-JSB	30kPa FN	0.774
MCF10A-JSB	30kPa FN	0.771
MCF10A-JSB	30kPa FN	0.81
MCF10A-JSB	30kPa FN	0.731
MCF10A-JSB	30kPa FN	0.806
MCF10A-JSB	30kPa FN	0.778
MCF10A-JSB	30kPa FN	0.623
MCF10A-JSB	30kPa FN	0.423
MCF10A-JSB	30kPa FN	0.745
MCF10A-JSB	30kPa FN	0.639
MCF10A-JSB	30kPa FN	0.668
MCF10A-JSB	30kPa FN	0.786
MCF10A-JSB	30kPa FN	0.876
MCF10A-JSB	30kPa FN	0.862
MCF10A-JSB	30kPa FN	0.713
MCF10A-JSB	30kPa FN	0.887
MCF10A-JSB	30kPa FN	0.916
MCF10A-JSB	30kPa FN	0.877
MCF10A-JSB	30kPa FN	0.918
MCF10A-JSB	30kPa FN	0.573
MCF10A-JSB	30kPa FN	0.707
MCF10A-JSB	30kPa FN	0.816
MCF10A-JSB	30kPa FN	0.934
MCF10A-JSB	30kPa FN	0.911
MCF10A-JSB	30kPa FN	0.455
MCF10A-JSB	30kPa FN	0.739
MCF10A-JSB	30kPa FN	0.735
MCF10A-JSB	30kPa FN	0.667
MCF10A-JSB	30kPa FN	0.917
MCF10A-JSB	30kPa FN	0.874
MCF10A-JSB	30kPa FN	0.796
MCF10A-JSB	30kPa FN	0.783
MCF10A-JSB	30kPa FN	0.869
MCF10A-JSB	30kPa FN	0.706
MCF10A-JSB	30kPa FN	0.834
MCF10A-JSB	30kPa FN	0.642
MCF10A-JSB	30kPa FN	0.915
MCF10A-JSB	30kPa FN	0.863
MCF10A-JSB	30kPa FN	0.718
MCF10A-JSB	30kPa FN	0.725
MCF10A-JSB	30kPa FN	0.909
MCF10A-JSB	30kPa FN	0.903
MCF10A-JSB	30kPa FN	0.847
MCF10A-JSB	30kPa FN	0.809
MCF10A-JSB	30kPa FN	0.888
MCF10A-JSB	30kPa FN	0.781
MCF10A-JSB	30kPa FN	0.892
MCF10A-JSB	30kPa FN	0.454
MCF10A-JSB	30kPa FN	0.94
MCF10A-JSB	30kPa FN	0.849
MCF10A-JSB	30kPa FN	0.868
MCF10A-JSB	30kPa FN	0.964
MCF10A-JSB	30kPa FN	0.85
MCF10A-JSB	30kPa FN	0.611
MCF10A-JSB	30kPa FN	0.932
MCF10A-JSB	30kPa FN	0.935
MCF10A-JSB	30kPa FN	0.854
MCF10A-JSB	30kPa FN	0.917
MCF10A-JSB	30kPa FN	0.903
MCF10A-JSB	30kPa FN	0.584
MCF10A-JSB	30kPa FN	0.599
MCF10A-JSB	30kPa FN	0.791
MCF10A-JSB	HA Coll	0.85
MCF10A-JSB	HA Coll	0.867
MCF10A-JSB	HA Coll	0.801
MCF10A-JSB	HA Coll	0.923
MCF10A-JSB	HA Coll	0.761
MCF10A-JSB	HA Coll	0.797
MCF10A-JSB	HA Coll	0.814
MCF10A-JSB	HA Coll	0.666
MCF10A-JSB	HA Coll	0.741
MCF10A-JSB	HA Coll	0.898
MCF10A-JSB	HA Coll	0.841
MCF10A-JSB	HA Coll	0.857
MCF10A-JSB	HA Coll	0.923
MCF10A-JSB	HA Coll	0.444
MCF10A-JSB	HA Coll	0.886
MCF10A-JSB	HA Coll	0.6
MCF10A-JSB	HA Coll	0.453
MCF10A-JSB	HA Coll	0.629
MCF10A-JSB	HA Coll	0.713
MCF10A-JSB	HA Coll	0.903
MCF10A-JSB	HA Coll	0.841
MCF10A-JSB	HA Coll	0.851
MCF10A-JSB	HA Coll	0.679
MCF10A-JSB	HA Coll	0.556
MCF10A-JSB	HA Coll	0.797
MCF10A-JSB	HA Coll	0.787
MCF10A-JSB	HA Coll	0.744
MCF10A-JSB	HA Coll	0.755
MCF10A-JSB	HA Coll	0.867
MCF10A-JSB	HA Coll	0.934
MCF10A-JSB	HA Coll	0.976
MCF10A-JSB	HA Coll	0.925
MCF10A-JSB	HA Coll	0.744
MCF10A-JSB	HA Coll	0.745
MCF10A-JSB	HA Coll	0.568
MCF10A-JSB	HA Coll	0.677
MCF10A-JSB	HA Coll	0.178
MCF10A-JSB	HA Coll	0.939
MCF10A-JSB	HA Coll	0.53
MCF10A-JSB	HA Coll	0.909
MCF10A-JSB	HA Coll	0.914
MCF10A-JSB	HA Coll	0.59
MCF10A-JSB	HA Coll	0.91
MCF10A-JSB	HA Coll	0.667
MCF10A-JSB	HA Coll	0.917
MCF10A-JSB	HA Coll	0.934
MCF10A-JSB	HA Coll	0.958
MCF10A-JSB	HA Coll	0.735
MCF10A-JSB	HA Coll	0.941
MCF10A-JSB	HA Coll	0.856
MCF10A-JSB	HA Coll	0.431
MCF10A-JSB	HA Coll	0.303
MCF10A-JSB	HA Coll	0.279
MCF10A-JSB	HA Coll	0.301
MCF10A-JSB	HA Coll	0.387
MCF10A-JSB	HA Coll	0.626
MCF10A-JSB	HA Coll	0.545
MCF10A-JSB	HA Coll	0.622
MCF10A-JSB	HA Coll	0.545
MCF10A-JSB	HA Coll	0.865
MCF10A-JSB	HA Coll	0.805
MCF10A-JSB	HA Coll	0.921
MCF10A-JSB	HA Coll	0.912
MCF10A-JSB	HA Coll	0.937
MCF10A-JSB	HA Coll	0.721
MCF10A-JSB	HA Coll	0.927
MCF10A-JSB	HA Coll	0.891
MCF10A-JSB	HA Coll	0.397
MCF10A-JSB	HA Coll	0.678
MCF10A-JSB	HA Coll	0.693
MCF10A-JSB	HA Coll	0.927
MCF10A-JSB	HA Coll	0.926
MCF10A-JSB	HA Coll	0.403
MCF10A-JSB	HA Coll	0.383
MCF10A-JSB	HA Coll	0.275
MCF10A-JSB	HA Coll	0.869
MCF10A-JSB	HA Coll	0.713
MCF10A-JSB	HA Coll	0.737
MCF10A-JSB	HA Coll	0.257
MCF10A-JSB	HA Coll	0.302
MCF10A-JSB	HA Coll	0.677
MCF10A-JSB	HA Coll	0.462
MCF10A-JSB	HA Coll	0.826
MCF10A-JSB	HA Coll	0.811
MCF10A-JSB	HA Coll	0.497
MCF10A-JSB	HA Coll	0.812
MCF10A-JSB	HA Coll	0.302
MCF10A-JSB	HA Coll	0.33
MCF10A-JSB	HA FN	0.797
MCF10A-JSB	HA FN	0.642
MCF10A-JSB	HA FN	0.904
MCF10A-JSB	HA FN	0.873
MCF10A-JSB	HA FN	0.655
MCF10A-JSB	HA FN	0.887
MCF10A-JSB	HA FN	0.889
MCF10A-JSB	HA FN	0.72
MCF10A-JSB	HA FN	0.925
MCF10A-JSB	HA FN	0.907
MCF10A-JSB	HA FN	0.86
MCF10A-JSB	HA FN	0.895
MCF10A-JSB	HA FN	0.874
MCF10A-JSB	HA FN	0.914
MCF10A-JSB	HA FN	0.693
MCF10A-JSB	HA FN	0.534
MCF10A-JSB	HA FN	0.839
MCF10A-JSB	HA FN	0.854
MCF10A-JSB	HA FN	0.93
MCF10A-JSB	HA FN	0.724
MCF10A-JSB	HA FN	0.912
MCF10A-JSB	HA FN	0.831
MCF10A-JSB	HA FN	0.851
MCF10A-JSB	HA FN	0.811
MCF10A-JSB	HA FN	0.381
MCF10A-JSB	HA FN	0.719
MCF10A-JSB	HA FN	0.689
MCF10A-JSB	HA FN	0.721
MCF10A-JSB	HA FN	0.836
MCF10A-JSB	HA FN	0.925
MCF10A-JSB	HA FN	0.775
MCF10A-JSB	HA FN	0.898
MCF10A-JSB	HA FN	0.95
MCF10A-JSB	HA FN	0.721
MCF10A-JSB	HA FN	0.597
MCF10A-JSB	HA FN	0.876
MCF10A-JSB	HA FN	0.922
MCF10A-JSB	HA FN	0.542
MCF10A-JSB	HA FN	0.947
MCF10A-JSB	HA FN	0.841
MCF10A-JSB	HA FN	0.909
MCF10A-JSB	HA FN	0.914
MCF10A-JSB	HA FN	0.807
MCF10A-JSB	HA FN	0.395
MCF10A-JSB	HA FN	0.933
MCF10A-JSB	HA FN	0.73
MCF10A-JSB	HA FN	0.758
MCF10A-JSB	HA FN	0.401
MCF10A-JSB	HA FN	0.403
MCF10A-JSB	HA FN	0.908
MCF10A-JSB	HA FN	0.84
MCF10A-JSB	HA FN	0.828
MCF10A-JSB	HA FN	0.653
MCF10A-JSB	HA FN	0.945
MCF10A-JSB	HA FN	0.866
MCF10A-JSB	HA FN	0.821
MCF10A-JSB	HA FN	0.83
MCF10A-JSB	HA FN	0.846
MCF10A-JSB	HA FN	0.893
MCF10A-JSB	HA FN	0.936
MCF10A-JSB	HA FN	0.933
MCF10A-JSB	HA FN	0.955
MCF10A-JSB	Glass	0.757
MCF10A-JSB	Glass	0.871
MCF10A-JSB	Glass	0.708
MCF10A-JSB	Glass	0.729
MCF10A-JSB	Glass	0.748
MCF10A-JSB	Glass	0.794
MCF10A-JSB	Glass	0.534
MCF10A-JSB	Glass	0.913
MCF10A-JSB	Glass	0.815
MCF10A-JSB	Glass	0.944
MCF10A-JSB	Glass	0.846
MCF10A-JSB	Glass	0.914
MCF10A-JSB	Glass	0.925
MCF10A-JSB	Glass	0.621
MCF10A-JSB	Glass	0.954
MCF10A-JSB	Glass	0.908
MCF10A-JSB	Glass	0.876
MCF10A-JSB	Glass	0.944
MCF10A-JSB	Glass	0.677
MCF10A-JSB	Glass	0.842
MCF10A-JSB	Glass	0.916
MCF10A-JSB	Glass	0.927
MCF10A-JSB	Glass	0.868
MCF10A-JSB	Glass	0.889
MCF10A-JSB	Glass	0.7
MCF10A-JSB	Glass	0.932
MCF10A-JSB	Glass	0.931
MCF10A-JSB	Glass	0.663
MCF10A-JSB	Glass	0.907
MCF10A-JSB	Glass	0.504
MCF10A-JSB	Glass	0.498
MCF10A-JSB	Glass	0.789
MCF10A-JSB	Glass	0.891
MCF10A-JSB	Glass	0.887
MCF10A-JSB	Glass	0.702
MCF10A-JSB	Glass	0.908
MCF10A-JSB	Glass	0.913
MCF10A-JSB	Glass	0.83
MCF10A-JSB	Glass	0.937
MCF10A-JSB	Glass	0.912
MCF10A-JSB	Glass	0.555
MCF10A-JSB	Glass	0.713
MCF10A-JSB	Glass	0.724
MCF10A-JSB	Glass	0.941
MCF10A-JSB	Glass	0.913
MCF10A-JSB	Glass	0.789
MCF10A-JSB	Glass	0.813
MCF10A-JSB	Glass	0.833
MCF10A-JSB	Glass	0.845
MCF10A-JSB	Glass	0.948
MCF10A-JSB	Glass	0.559
MCF10A-JSB	Glass	0.128
MCF10A-JSB	Glass	0.318
MCF10A-JSB	Glass	0.517
MCF10A-JSB	Glass	0.705
MCF10A-JSB	Glass	0.547
MCF10A-JSB	Glass	0.693
MCF10A-JSB	Glass	0.469
MCF10A-JSB	Glass	0.547
MCF10A-JSB	Glass	0.614
MCF10A-JSB	Glass	0.623
MCF10A-JSB	Glass	0.744
MCF10A-JSB	Glass	0.808
MCF10A-JSB	Glass	0.791
MCF10A-JSB	Glass	0.711
MCF10A-JSB	Glass	0.522
MCF10A-JSB	Glass	0.522
MCF10A-JSB	Glass	0.587
MCF10A-JSB	Glass	0.728
MCF10A-JSB	Glass	0.666
MCF10A-JSB	Glass	0.406
MCF10A-JSB	Glass	0.896
MCF10A-JSB	Glass	0.815
MCF10A-JSB	Glass	0.711
MCF10A-JSB	Glass	0.91
MCF10A-JSB	Glass	0.922
MCF10A-JSB	Glass	0.708
MCF10A-JSB	Glass	0.922
MCF10A-JSB	Glass	0.951
MCF10A-JSB	Glass	0.939
MCF10A-JSB	Glass	0.908
MCF10A-JSB	Glass	0.92
MCF10A-JSB	Glass	0.84
MCF10A-JSB	Glass	0.938
MCF10A-JSB	Glass	0.68
MCF10A-JSB	Glass	0.523
MCF10A-JSB	Glass	0.71
MCF10A-JSB	Glass	0.921
MCF10A-JSB	Glass	0.943
MCF10A-JSB	Glass	0.9
MCF10A-JSB	Glass	0.87
HCC1937	500Pa Coll	0.895
HCC1937	500Pa Coll	0.764
HCC1937	500Pa Coll	0.811
HCC1937	500Pa Coll	0.736
HCC1937	500Pa Coll	0.62
HCC1937	500Pa Coll	0.874
HCC1937	500Pa Coll	0.829
HCC1937	500Pa Coll	0.773
HCC1937	500Pa Coll	0.787
HCC1937	500Pa Coll	0.749
HCC1937	500Pa Coll	0.704
HCC1937	500Pa Coll	0.835
HCC1937	500Pa Coll	0.807
HCC1937	500Pa Coll	0.888
HCC1937	500Pa Coll	0.868
HCC1937	500Pa Coll	0.892
HCC1937	500Pa Coll	0.885
HCC1937	500Pa Coll	0.853
HCC1937	500Pa Coll	0.891
HCC1937	500Pa Coll	0.867
HCC1937	500Pa Coll	0.868
HCC1937	500Pa Coll	0.925
HCC1937	500Pa Coll	0.844
HCC1937	500Pa Coll	0.844
HCC1937	500Pa Coll	0.285
HCC1937	500Pa Coll	0.75
HCC1937	500Pa Coll	0.602
HCC1937	500Pa Coll	0.692
HCC1937	500Pa Coll	0.847
HCC1937	500Pa Coll	0.906
HCC1937	500Pa Coll	0.765
HCC1937	500Pa Coll	0.624
HCC1937	500Pa Coll	0.775
HCC1937	500Pa Coll	0.821
HCC1937	500Pa Coll	0.832
HCC1937	500Pa Coll	0.522
HCC1937	500Pa Coll	0.911
HCC1937	500Pa Coll	0.76
HCC1937	500Pa Coll	0.731
HCC1937	500Pa Coll	0.757
HCC1937	500Pa Coll	0.813
HCC1937	500Pa Coll	0.787
HCC1937	500Pa Coll	0.87
HCC1937	500Pa Coll	0.747
HCC1937	500Pa Coll	0.822
HCC1937	500Pa Coll	0.922
HCC1937	500Pa Coll	0.813
HCC1937	500Pa Coll	0.772
HCC1937	500Pa Coll	0.797
HCC1937	500Pa Coll	0.688
HCC1937	500Pa Coll	0.866
HCC1937	500Pa Coll	0.564
HCC1937	500Pa Coll	0.797
HCC1937	500Pa Coll	0.596
HCC1937	500Pa Coll	0.825
HCC1937	500Pa Coll	0.753
HCC1937	500Pa Coll	0.756
HCC1937	500Pa Coll	0.791
HCC1937	500Pa Coll	0.883
HCC1937	500Pa Coll	0.63
HCC1937	500Pa Coll	0.842
HCC1937	500Pa Coll	0.941
HCC1937	500Pa Coll	0.276
HCC1937	500Pa Coll	0.841
HCC1937	500Pa Coll	0.746
HCC1937	500Pa Coll	0.799
HCC1937	500Pa Coll	0.866
HCC1937	500Pa Coll	0.885
HCC1937	500Pa Coll	0.934
HCC1937	500Pa Coll	0.864
HCC1937	500Pa Coll	0.798
HCC1937	500Pa Coll	0.693
HCC1937	500Pa Coll	0.81
HCC1937	500Pa Coll	0.738
HCC1937	500Pa Coll	0.87
HCC1937	500Pa Coll	0.325
HCC1937	500Pa Coll	0.655
HCC1937	500Pa Coll	0.891
HCC1937	500Pa Coll	0.69
HCC1937	500Pa Coll	0.859
HCC1937	500Pa Coll	0.876
HCC1937	500Pa Coll	0.803
HCC1937	500Pa Coll	0.869
HCC1937	500Pa Coll	0.851
HCC1937	500Pa Coll	0.92
HCC1937	500Pa Coll	0.911
HCC1937	500Pa Coll	0.878
HCC1937	500Pa Coll	0.916
HCC1937	500Pa Coll	0.685
HCC1937	500Pa Coll	0.898
HCC1937	500Pa Coll	0.905
HCC1937	500Pa Coll	0.929
HCC1937	500Pa Coll	0.854
HCC1937	500Pa Coll	0.807
HCC1937	500Pa Coll	0.895
HCC1937	500Pa Coll	0.824
HCC1937	500Pa Coll	0.896
HCC1937	500Pa Coll	0.91
HCC1937	500Pa Coll	0.374
HCC1937	500Pa Coll	0.718
HCC1937	500Pa FN	0.804
HCC1937	500Pa FN	0.872
HCC1937	500Pa FN	0.719
HCC1937	500Pa FN	0.871
HCC1937	500Pa FN	0.61
HCC1937	500Pa FN	0.806
HCC1937	500Pa FN	0.766
HCC1937	500Pa FN	0.89
HCC1937	500Pa FN	0.789
HCC1937	500Pa FN	0.749
HCC1937	500Pa FN	0.606
HCC1937	500Pa FN	0.721
HCC1937	500Pa FN	0.741
HCC1937	500Pa FN	0.662
HCC1937	500Pa FN	0.871
HCC1937	500Pa FN	0.861
HCC1937	500Pa FN	0.54
HCC1937	500Pa FN	0.903
HCC1937	500Pa FN	0.831
HCC1937	500Pa FN	0.731
HCC1937	500Pa FN	0.88
HCC1937	500Pa FN	0.794
HCC1937	500Pa FN	0.872
HCC1937	500Pa FN	0.828
HCC1937	500Pa FN	0.651
HCC1937	500Pa FN	0.707
HCC1937	500Pa FN	0.748
HCC1937	500Pa FN	0.834
HCC1937	500Pa FN	0.889
HCC1937	500Pa FN	0.92
HCC1937	500Pa FN	0.886
HCC1937	500Pa FN	0.813
HCC1937	500Pa FN	0.725
HCC1937	500Pa FN	0.759
HCC1937	500Pa FN	0.815
HCC1937	500Pa FN	0.767
HCC1937	500Pa FN	0.126
HCC1937	500Pa FN	0.884
HCC1937	500Pa FN	0.91
HCC1937	500Pa FN	0.9
HCC1937	500Pa FN	0.843
HCC1937	500Pa FN	0.905
HCC1937	500Pa FN	0.675
HCC1937	500Pa FN	0.868
HCC1937	500Pa FN	0.798
HCC1937	500Pa FN	0.785
HCC1937	500Pa FN	0.699
HCC1937	500Pa FN	0.259
HCC1937	500Pa FN	0.505
HCC1937	500Pa FN	0.53
HCC1937	500Pa FN	0.932
HCC1937	500Pa FN	0.867
HCC1937	500Pa FN	0.836
HCC1937	500Pa FN	0.632
HCC1937	500Pa FN	0.837
HCC1937	500Pa FN	0.758
HCC1937	500Pa FN	0.761
HCC1937	500Pa FN	0.885
HCC1937	500Pa FN	0.895
HCC1937	500Pa FN	0.9
HCC1937	500Pa FN	0.858
HCC1937	500Pa FN	0.824
HCC1937	500Pa FN	0.918
HCC1937	500Pa FN	0.787
HCC1937	500Pa FN	0.923
HCC1937	500Pa FN	0.933
HCC1937	500Pa FN	0.819
HCC1937	500Pa FN	0.806
HCC1937	500Pa FN	0.85
HCC1937	500Pa FN	0.838
HCC1937	500Pa FN	0.82
HCC1937	500Pa FN	0.832
HCC1937	500Pa FN	0.877
HCC1937	500Pa FN	0.921
HCC1937	500Pa FN	0.867
HCC1937	500Pa FN	0.921
HCC1937	500Pa FN	0.857
HCC1937	500Pa FN	0.872
HCC1937	500Pa FN	0.805
HCC1937	500Pa FN	0.825
HCC1937	500Pa FN	0.825
HCC1937	500Pa FN	0.902
HCC1937	500Pa FN	0.81
HCC1937	500Pa FN	0.838
HCC1937	500Pa FN	0.827
HCC1937	500Pa FN	0.753
HCC1937	500Pa FN	0.689
HCC1937	500Pa FN	0.82
HCC1937	500Pa FN	0.812
HCC1937	500Pa FN	0.828
HCC1937	500Pa FN	0.892
HCC1937	500Pa FN	0.882
HCC1937	500Pa FN	0.867
HCC1937	500Pa FN	0.808
HCC1937	500Pa FN	0.91
HCC1937	500Pa FN	0.856
HCC1937	500Pa FN	0.896
HCC1937	500Pa FN	0.591
HCC1937	500Pa FN	0.903
HCC1937	500Pa FN	0.923
HCC1937	30kPa Coll	0.833
HCC1937	30kPa Coll	0.901
HCC1937	30kPa Coll	0.874
HCC1937	30kPa Coll	0.804
HCC1937	30kPa Coll	0.862
HCC1937	30kPa Coll	0.808
HCC1937	30kPa Coll	0.89
HCC1937	30kPa Coll	0.896
HCC1937	30kPa Coll	0.363
HCC1937	30kPa Coll	0.805
HCC1937	30kPa Coll	0.872
HCC1937	30kPa Coll	0.722
HCC1937	30kPa Coll	0.837
HCC1937	30kPa Coll	0.805
HCC1937	30kPa Coll	0.811
HCC1937	30kPa Coll	0.881
HCC1937	30kPa Coll	0.805
HCC1937	30kPa Coll	0.801
HCC1937	30kPa Coll	0.702
HCC1937	30kPa Coll	0.809
HCC1937	30kPa Coll	0.789
HCC1937	30kPa Coll	0.76
HCC1937	30kPa Coll	0.793
HCC1937	30kPa Coll	0.888
HCC1937	30kPa Coll	0.859
HCC1937	30kPa Coll	0.911
HCC1937	30kPa Coll	0.876
HCC1937	30kPa Coll	0.871
HCC1937	30kPa Coll	0.902
HCC1937	30kPa Coll	0.883
HCC1937	30kPa Coll	0.729
HCC1937	30kPa Coll	0.904
HCC1937	30kPa Coll	0.679
HCC1937	30kPa Coll	0.814
HCC1937	30kPa Coll	0.827
HCC1937	30kPa Coll	0.546
HCC1937	30kPa Coll	0.875
HCC1937	30kPa Coll	0.787
HCC1937	30kPa Coll	0.625
HCC1937	30kPa Coll	0.918
HCC1937	30kPa Coll	0.752
HCC1937	30kPa Coll	0.898
HCC1937	30kPa Coll	0.807
HCC1937	30kPa Coll	0.943
HCC1937	30kPa Coll	0.853
HCC1937	30kPa Coll	0.704
HCC1937	30kPa Coll	0.663
HCC1937	30kPa Coll	0.818
HCC1937	30kPa Coll	0.873
HCC1937	30kPa Coll	0.862
HCC1937	30kPa Coll	0.882
HCC1937	30kPa Coll	0.744
HCC1937	30kPa Coll	0.829
HCC1937	30kPa Coll	0.818
HCC1937	30kPa Coll	0.828
HCC1937	30kPa Coll	0.393
HCC1937	30kPa Coll	0.903
HCC1937	30kPa Coll	0.825
HCC1937	30kPa Coll	0.859
HCC1937	30kPa Coll	0.896
HCC1937	30kPa Coll	0.572
HCC1937	30kPa Coll	0.834
HCC1937	30kPa Coll	0.793
HCC1937	30kPa Coll	0.906
HCC1937	30kPa Coll	0.771
HCC1937	30kPa Coll	0.865
HCC1937	30kPa Coll	0.813
HCC1937	30kPa Coll	0.894
HCC1937	30kPa Coll	0.863
HCC1937	30kPa Coll	0.758
HCC1937	30kPa Coll	0.912
HCC1937	30kPa Coll	0.85
HCC1937	30kPa Coll	0.566
HCC1937	30kPa Coll	0.662
HCC1937	30kPa Coll	0.923
HCC1937	30kPa Coll	0.79
HCC1937	30kPa Coll	0.911
HCC1937	30kPa Coll	0.916
HCC1937	30kPa Coll	0.827
HCC1937	30kPa Coll	0.428
HCC1937	30kPa Coll	0.932
HCC1937	30kPa Coll	0.886
HCC1937	30kPa Coll	0.801
HCC1937	30kPa Coll	0.562
HCC1937	30kPa Coll	0.88
HCC1937	30kPa Coll	0.779
HCC1937	30kPa Coll	0.743
HCC1937	30kPa Coll	0.902
HCC1937	30kPa Coll	0.698
HCC1937	30kPa Coll	0.774
HCC1937	30kPa Coll	0.917
